70.3634	56.8126	3.83323	13.5507	13.6663
67.3357	52.4753	4.28068	14.8604	13.2188
67.3357	52.4753	4.28068	14.8604	13.2188
67.3478	14.8546	13.2208	52.4932	4.27868
67.3478	14.8546	13.2208	52.4932	4.27868
61.0357	42.021	5.73147	19.0146	11.768
61.0357	42.021	5.73147	19.0146	11.768
132.923	3.45109	16.2119	129.472	1.2876
132.923	3.45109	16.2119	129.472	1.2876
97.6224	7.28665	15.5164	90.3357	1.98307
97.6224	7.28665	15.5164	90.3357	1.98307
61.4727	42.8596	5.59156	18.613	11.9079
61.4727	42.8596	5.59156	18.613	11.9079
61.6734	18.4375	11.9692	43.2359	5.53028
61.6734	18.4375	11.9692	43.2359	5.53028
68.532	54.2218	4.09145	14.3103	13.408
68.532	54.2218	4.09145	14.3103	13.408
68.1636	53.6889	4.14783	14.4747	13.3517
68.1636	53.6889	4.14783	14.4747	13.3517
94.5825	7.74732	15.4054	86.8352	2.09407
94.5825	7.74732	15.4054	86.8352	2.09407
59.3166	38.359	6.4001	20.9576	11.0994
59.3166	38.359	6.4001	20.9576	11.0994
58.8024	21.7146	10.8438	37.0878	6.65567
58.8024	21.7146	10.8438	37.0878	6.65567
57.0404	30.319	8.24446	26.7215	9.25503
57.0404	30.319	8.24446	26.7215	9.25503
66.6354	15.2061	13.0992	51.4293	4.40034
66.6354	15.2061	13.0992	51.4293	4.40034
73.7398	12.3507	14.0646	61.3891	3.43486
73.7398	12.3507	14.0646	61.3891	3.43486
57.1739	25.8655	9.51243	31.3084	7.98706
57.1739	25.8655	9.51243	31.3084	7.98706
113.163	5.33633	15.9246	107.827	1.57488
113.163	5.33633	15.9246	107.827	1.57488
56.9693	27.4758	9.03349	29.4935	8.466
56.9693	27.4758	9.03349	29.4935	8.466
72.1044	12.9039	13.8827	59.2004	3.61683
72.1044	12.9039	13.8827	59.2004	3.61683
146.585	144.225	1.17479	2.35955	16.3247
146.585	144.225	1.17479	2.35955	16.3247
58.6716	36.7439	6.72702	21.9277	10.7725
58.6716	36.7439	6.72702	21.9277	10.7725
56.9418	28.0708	8.86234	28.8711	8.63714
56.9418	28.0708	8.86234	28.8711	8.63714
65.2479	15.9527	12.8392	49.2951	4.66028
65.2479	15.9527	12.8392	49.2951	4.66028
58.0157	34.8335	7.14098	23.1823	10.3585
58.0157	34.8335	7.14098	23.1823	10.3585
77.4155	66.1568	3.08584	11.2586	14.4136
77.4155	66.1568	3.08584	11.2586	14.4136
132.649	129.175	1.29045	3.47435	16.209
132.649	129.175	1.29045	3.47435	16.209
98.2079	7.20159	15.5363	91.0063	1.96315
98.2079	7.20159	15.5363	91.0063	1.96315
67.2447	14.9042	13.2037	52.3405	4.29583
67.2447	14.9042	13.2037	52.3405	4.29583
60.6576	41.2709	5.86064	19.3866	11.6388
60.6576	41.2709	5.86064	19.3866	11.6388
143.128	2.62464	16.3011	140.503	1.19842
143.128	2.62464	16.3011	140.503	1.19842
60.071	20.018	11.4208	40.053	6.07874
60.071	20.018	11.4208	40.053	6.07874
58.3228	35.773	6.93362	22.5498	10.5659
58.3228	35.773	6.93362	22.5498	10.5659
72.2533	59.4018	3.59946	12.8515	13.9
72.2533	59.4018	3.59946	12.8515	13.9
94.751	7.72091	15.4119	87.0301	2.08757
94.751	7.72091	15.4119	87.0301	2.08757
